DateTime,Usage_kWh,ReactivePower_Lagging_kVarh,ReactivePower_Leading_kVarh,CO2_Emissions_tCO2,PowerFactor_Lagging,PowerFactor_Leading,NSM,WeekStatus,Day_of_week,Load_Type,Machine_Type
10/02/2018 05:15,3.65,4.25,0.7,0.0017,100.0,97.86,18900,Weekend,Saturday,Light,Conveyor System
10/02/2018 05:30,3.34,4.42,0.0,0.0016,73.34,0.0,19800,Weekend,Saturday,Light,Conveyor System
10/02/2018 05:45,4.46,3.15,0.0,0.0021,69.06,0.0,20700,Weekend,Saturday,Light,Cooling Bed
10/02/2018 06:00,3.77,3.72,2.47,0.0018,100.0,97.72,21600,Weekend,Saturday,Light,Cooling Bed
10/02/2018 06:15,4.38,3.09,1.82,0.0021,100.0,95.93,22500,Weekend,Saturday,Light,Conveyor System
10/02/2018 06:30,3.52,3.25,1.28,0.0017,100.0,95.45,23400,Weekend,Saturday,Light,Conveyor System
10/02/2018 06:45,3.43,3.39,0.0,0.0016,65.83,0.0,24300,Weekend,Saturday,Light,Cooling Bed
10/02/2018 07:00,3.68,3.66,0.0,0.0017,60.9,0.0,25200,Weekend,Saturday,Light,Inspection Station
10/02/2018 07:15,4.26,3.51,0.0,0.002,70.5,0.0,26100,Weekend,Saturday,Light,Cooling Bed
10/02/2018 07:30,4.18,4.91,0.0,0.002,65.44,0.0,27000,Weekend,Saturday,Light,Cooling Bed
10/02/2018 07:45,4.06,2.51,1.92,0.0019,100.0,92.01,27900,Weekend,Saturday,Light,Coil Winder
10/02/2018 08:00,3.93,2.77,0.0,0.0019,63.91,0.0,28800,Weekend,Saturday,Light,Inspection Station
10/02/2018 08:15,3.49,4.57,0.0,0.0017,62.57,0.0,29700,Weekend,Saturday,Light,Coil Winder
10/02/2018 08:30,3.26,3.37,0.0,0.0015,60.61,0.0,30600,Weekend,Saturday,Light,Inspection Station
10/02/2018 08:45,4.04,2.84,1.55,0.0019,100.0,86.03,31500,Weekend,Saturday,Light,Cooling Bed
10/02/2018 09:00,4.21,3.05,0.0,0.002,71.31,0.0,32400,Weekend,Saturday,Light,Conveyor System
10/02/2018 09:15,3.44,2.75,0.0,0.0016,66.12,0.0,33300,Weekend,Saturday,Light,Cooling Bed
10/02/2018 09:30,3.98,4.68,0.0,0.0019,67.25,0.0,34200,Weekend,Saturday,Light,Conveyor System
10/02/2018 09:45,3.49,3.05,0.0,0.0017,69.48,0.0,35100,Weekend,Saturday,Light,Conveyor System
10/02/2018 10:00,3.21,3.38,0.0,0.0015,63.86,0.0,36000,Weekend,Saturday,Light,Inspection Station
10/02/2018 10:15,3.51,3.43,0.0,0.0017,66.07,0.0,36900,Weekend,Saturday,Light,Conveyor System
10/02/2018 10:30,4.15,3.44,0.0,0.002,61.89,0.0,37800,Weekend,Saturday,Light,Coil Winder
10/02/2018 10:45,3.4,4.92,0.0,0.0016,60.83,0.0,38700,Weekend,Saturday,Light,Inspection Station
10/02/2018 11:00,3.07,3.76,0.0,0.0015,74.44,0.0,39600,Weekend,Saturday,Light,Cooling Bed
10/02/2018 11:15,3.15,3.47,0.0,0.0015,62.12,0.0,40500,Weekend,Saturday,Light,Coil Winder
10/02/2018 11:30,3.76,4.61,0.0,0.0018,72.02,0.0,41400,Weekend,Saturday,Light,Coil Winder
10/02/2018 11:45,3.64,2.67,0.0,0.0017,68.68,0.0,42300,Weekend,Saturday,Light,Inspection Station
10/02/2018 12:00,3.98,2.51,0.0,0.0019,72.2,0.0,43200,Weekend,Saturday,Light,Coil Winder
10/02/2018 12:15,3.49,3.69,0.0,0.0017,66.16,0.0,44100,Weekend,Saturday,Light,Cooling Bed
10/02/2018 12:30,3.89,4.3,2.31,0.0018,100.0,93.34,45000,Weekend,Saturday,Light,Cooling Bed
10/02/2018 12:45,3.6,4.47,0.0,0.0017,63.36,0.0,45900,Weekend,Saturday,Light,Coil Winder
10/02/2018 13:00,3.95,4.11,0.0,0.0019,66.07,0.0,46800,Weekend,Saturday,Light,Conveyor System
10/02/2018 13:15,3.7,4.34,0.0,0.0018,66.11,0.0,47700,Weekend,Saturday,Light,Cooling Bed
10/02/2018 13:30,3.19,2.82,1.39,0.0015,100.0,89.12,48600,Weekend,Saturday,Light,Conveyor System
10/02/2018 13:45,3.17,2.79,0.0,0.0015,65.06,0.0,49500,Weekend,Saturday,Light,Coil Winder
10/02/2018 14:00,4.12,3.14,0.0,0.002,61.4,0.0,50400,Weekend,Saturday,Light,Inspection Station
10/02/2018 14:15,4.49,4.28,0.0,0.0021,63.2,0.0,51300,Weekend,Saturday,Light,Inspection Station
10/02/2018 14:30,3.64,3.92,0.0,0.0017,72.09,0.0,52200,Weekend,Saturday,Light,Conveyor System
10/02/2018 14:45,3.5,4.28,0.0,0.0017,66.25,0.0,53100,Weekend,Saturday,Light,Cooling Bed
10/02/2018 15:00,3.13,4.18,0.0,0.0015,74.12,0.0,54000,Weekend,Saturday,Light,Conveyor System
10/02/2018 15:15,4.08,3.01,0.0,0.0019,70.15,0.0,54900,Weekend,Saturday,Light,Conveyor System
10/02/2018 15:30,4.21,4.87,0.0,0.002,63.69,0.0,55800,Weekend,Saturday,Light,Inspection Station
10/02/2018 15:45,3.5,3.0,0.0,0.0017,74.0,0.0,56700,Weekend,Saturday,Light,Conveyor System
10/02/2018 16:00,3.36,3.49,0.0,0.0016,65.77,0.0,57600,Weekend,Saturday,Light,Inspection Station
10/02/2018 16:15,3.7,4.42,0.0,0.0018,73.77,0.0,58500,Weekend,Saturday,Light,Inspection Station
10/02/2018 16:30,3.79,4.65,0.0,0.0018,67.0,0.0,59400,Weekend,Saturday,Light,Conveyor System
10/02/2018 16:45,4.03,2.62,0.0,0.0019,69.26,0.0,60300,Weekend,Saturday,Light,Cooling Bed
10/02/2018 17:00,4.38,4.96,0.0,0.0021,72.07,0.0,61200,Weekend,Saturday,Light,Inspection Station
10/02/2018 17:15,3.98,4.82,0.0,0.0019,63.77,0.0,62100,Weekend,Saturday,Light,Cooling Bed
10/02/2018 17:30,3.3,3.84,0.0,0.0016,71.11,0.0,63000,Weekend,Saturday,Light,Cooling Bed
10/02/2018 17:45,4.05,3.61,0.0,0.0019,69.15,0.0,63900,Weekend,Saturday,Light,Conveyor System
10/02/2018 18:00,3.41,4.08,0.0,0.0016,74.02,0.0,64800,Weekend,Saturday,Light,Conveyor System
10/02/2018 18:15,3.67,3.39,0.0,0.0017,72.46,0.0,65700,Weekend,Saturday,Light,Conveyor System
10/02/2018 18:30,3.57,3.76,0.0,0.0017,74.98,0.0,66600,Weekend,Saturday,Light,Cooling Bed
10/02/2018 18:45,4.26,4.36,0.0,0.002,74.91,0.0,67500,Weekend,Saturday,Light,Cooling Bed
10/02/2018 19:00,4.21,4.61,0.0,0.002,67.15,0.0,68400,Weekend,Saturday,Light,Coil Winder
10/02/2018 19:15,3.7,4.3,0.0,0.0018,63.02,0.0,69300,Weekend,Saturday,Light,Inspection Station
10/02/2018 19:30,3.62,3.5,0.0,0.0017,63.41,0.0,70200,Weekend,Saturday,Light,Inspection Station
10/02/2018 19:45,3.57,3.05,0.0,0.0017,70.82,0.0,71100,Weekend,Saturday,Light,Inspection Station
10/02/2018 20:00,3.32,4.72,0.0,0.0016,71.91,0.0,72000,Weekend,Saturday,Light,Cooling Bed
10/02/2018 20:15,3.9,4.83,0.0,0.0019,62.42,0.0,72900,Weekend,Saturday,Light,Cooling Bed
10/02/2018 20:30,4.08,3.27,0.0,0.0019,66.92,0.0,73800,Weekend,Saturday,Light,Inspection Station
10/02/2018 20:45,4.02,4.77,0.0,0.0019,70.86,0.0,74700,Weekend,Saturday,Light,Inspection Station
10/02/2018 21:00,4.32,2.94,0.0,0.0021,64.12,0.0,75600,Weekend,Saturday,Light,Coil Winder
10/02/2018 21:15,3.84,2.77,0.0,0.0018,66.36,0.0,76500,Weekend,Saturday,Light,Inspection Station
10/02/2018 21:30,4.1,4.35,2.42,0.0019,100.0,89.33,77400,Weekend,Saturday,Light,Inspection Station
10/02/2018 21:45,4.48,2.5,0.0,0.0021,69.57,0.0,78300,Weekend,Saturday,Light,Conveyor System
10/02/2018 22:00,3.85,3.4,0.54,0.0018,100.0,95.89,79200,Weekend,Saturday,Light,Inspection Station
10/02/2018 22:15,3.97,2.6,1.49,0.0019,100.0,97.45,80100,Weekend,Saturday,Light,Cooling Bed
10/02/2018 22:30,3.91,4.05,0.0,0.0019,70.5,0.0,81000,Weekend,Saturday,Light,Cooling Bed
10/02/2018 22:45,3.86,3.36,0.0,0.0018,62.19,0.0,81900,Weekend,Saturday,Light,Coil Winder
10/02/2018 23:00,3.99,4.78,0.0,0.0019,61.99,0.0,82800,Weekend,Saturday,Light,Coil Winder
10/02/2018 23:15,3.55,4.6,0.0,0.0017,71.0,0.0,83700,Weekend,Saturday,Light,Cooling Bed
10/02/2018 23:30,4.48,2.96,0.0,0.0021,71.79,0.0,84600,Weekend,Saturday,Light,Cooling Bed
10/02/2018 23:45,4.34,3.83,0.0,0.0021,67.3,0.0,85500,Weekend,Saturday,Light,Coil Winder
11/02/2018 00:00,3.57,3.15,0.0,0.0017,67.27,0.0,0,Weekend,Sunday,Light,Conveyor System
11/02/2018 00:15,3.49,3.27,0.0,0.0017,69.36,0.0,900,Weekend,Sunday,Light,Cooling Bed
11/02/2018 00:30,4.43,4.96,0.0,0.0021,73.1,0.0,1800,Weekend,Sunday,Light,Cooling Bed
11/02/2018 00:45,3.04,2.95,0.0,0.0014,64.79,0.0,2700,Weekend,Sunday,Light,Coil Winder
11/02/2018 01:00,3.22,4.51,0.0,0.0015,67.69,0.0,3600,Weekend,Sunday,Light,Inspection Station
11/02/2018 01:15,3.03,3.47,0.0,0.0014,71.17,0.0,4500,Weekend,Sunday,Light,Coil Winder
11/02/2018 01:30,3.82,4.68,0.0,0.0018,60.72,0.0,5400,Weekend,Sunday,Light,Cooling Bed
11/02/2018 01:45,3.39,4.61,0.0,0.0016,60.19,0.0,6300,Weekend,Sunday,Light,Inspection Station
11/02/2018 02:00,3.39,3.96,0.0,0.0016,73.15,0.0,7200,Weekend,Sunday,Light,Inspection Station
11/02/2018 02:15,3.81,4.36,0.0,0.0018,64.37,0.0,8100,Weekend,Sunday,Light,Cooling Bed
11/02/2018 02:30,4.11,3.11,0.0,0.002,68.18,0.0,9000,Weekend,Sunday,Light,Inspection Station
11/02/2018 02:45,4.47,4.09,0.0,0.0021,72.72,0.0,9900,Weekend,Sunday,Light,Conveyor System
11/02/2018 03:00,3.61,2.99,0.0,0.0017,63.55,0.0,10800,Weekend,Sunday,Light,Coil Winder
11/02/2018 03:15,3.97,4.2,0.6,0.0019,100.0,87.43,11700,Weekend,Sunday,Light,Conveyor System
11/02/2018 03:30,4.25,3.17,0.0,0.002,65.48,0.0,12600,Weekend,Sunday,Light,Inspection Station
11/02/2018 03:45,4.22,4.55,0.0,0.002,73.41,0.0,13500,Weekend,Sunday,Light,Inspection Station
11/02/2018 04:00,4.33,2.91,0.0,0.0021,66.6,0.0,14400,Weekend,Sunday,Light,Conveyor System
11/02/2018 04:15,3.44,4.84,0.0,0.0016,72.92,0.0,15300,Weekend,Sunday,Light,Cooling Bed
11/02/2018 04:30,3.1,3.72,0.0,0.0015,72.81,0.0,16200,Weekend,Sunday,Light,Coil Winder
11/02/2018 04:45,4.08,2.6,1.81,0.0019,100.0,97.43,17100,Weekend,Sunday,Light,Conveyor System
11/02/2018 05:00,4.11,4.32,0.0,0.002,61.16,0.0,18000,Weekend,Sunday,Light,Cooling Bed
11/02/2018 05:15,3.26,2.52,0.0,0.0015,71.76,0.0,18900,Weekend,Sunday,Light,Conveyor System
11/02/2018 05:30,3.07,2.7,0.0,0.0015,67.03,0.0,19800,Weekend,Sunday,Light,Coil Winder
11/02/2018 05:45,3.16,3.65,0.0,0.0015,62.32,0.0,20700,Weekend,Sunday,Light,Conveyor System
11/02/2018 06:00,4.37,3.77,0.0,0.0021,60.31,0.0,21600,Weekend,Sunday,Light,Conveyor System
11/02/2018 06:15,3.03,3.26,1.49,0.0014,100.0,91.4,22500,Weekend,Sunday,Light,Inspection Station
11/02/2018 06:30,3.69,3.53,0.0,0.0018,62.43,0.0,23400,Weekend,Sunday,Light,Coil Winder
11/02/2018 06:45,3.44,4.76,0.0,0.0016,65.18,0.0,24300,Weekend,Sunday,Light,Inspection Station
11/02/2018 07:00,4.06,4.63,0.0,0.0019,72.9,0.0,25200,Weekend,Sunday,Light,Conveyor System
11/02/2018 07:15,3.87,2.55,0.0,0.0018,66.22,0.0,26100,Weekend,Sunday,Light,Coil Winder
11/02/2018 07:30,3.8,4.95,0.0,0.0018,65.9,0.0,27000,Weekend,Sunday,Light,Conveyor System
11/02/2018 07:45,4.15,4.19,0.0,0.002,72.37,0.0,27900,Weekend,Sunday,Light,Conveyor System
11/02/2018 08:00,3.04,3.84,0.0,0.0014,66.04,0.0,28800,Weekend,Sunday,Light,Inspection Station
11/02/2018 08:15,3.75,4.86,0.0,0.0018,64.29,0.0,29700,Weekend,Sunday,Light,Conveyor System
11/02/2018 08:30,3.26,3.36,0.0,0.0015,67.6,0.0,30600,Weekend,Sunday,Light,Inspection Station
11/02/2018 08:45,3.08,3.83,0.0,0.0015,72.84,0.0,31500,Weekend,Sunday,Light,Inspection Station
11/02/2018 09:00,3.68,4.87,0.0,0.0017,70.25,0.0,32400,Weekend,Sunday,Light,Conveyor System
11/02/2018 09:15,4.22,2.81,0.0,0.002,73.92,0.0,33300,Weekend,Sunday,Light,Inspection Station
11/02/2018 09:30,3.34,4.88,0.0,0.0016,74.15,0.0,34200,Weekend,Sunday,Light,Conveyor System
11/02/2018 09:45,4.22,3.87,0.0,0.002,66.69,0.0,35100,Weekend,Sunday,Light,Coil Winder
11/02/2018 10:00,3.79,3.8,0.0,0.0018,69.5,0.0,36000,Weekend,Sunday,Light,Coil Winder
11/02/2018 10:15,3.24,4.11,0.0,0.0015,64.91,0.0,36900,Weekend,Sunday,Light,Conveyor System
11/02/2018 10:30,3.39,3.13,0.0,0.0016,72.68,0.0,37800,Weekend,Sunday,Light,Inspection Station
11/02/2018 10:45,4.04,4.84,1.4,0.0019,100.0,98.64,38700,Weekend,Sunday,Light,Inspection Station
11/02/2018 11:00,3.55,2.7,0.0,0.0017,69.33,0.0,39600,Weekend,Sunday,Light,Inspection Station
11/02/2018 11:15,4.02,2.58,0.0,0.0019,61.3,0.0,40500,Weekend,Sunday,Light,Inspection Station
11/02/2018 11:30,4.38,4.08,0.0,0.0021,71.06,0.0,41400,Weekend,Sunday,Light,Coil Winder
11/02/2018 11:45,3.59,4.34,0.0,0.0017,71.29,0.0,42300,Weekend,Sunday,Light,Cooling Bed
11/02/2018 12:00,3.55,4.85,0.0,0.0017,73.7,0.0,43200,Weekend,Sunday,Light,Coil Winder
11/02/2018 12:15,4.29,4.24,0.0,0.002,62.09,0.0,44100,Weekend,Sunday,Light,Conveyor System
11/02/2018 12:30,4.01,4.39,0.0,0.0019,65.17,0.0,45000,Weekend,Sunday,Light,Conveyor System
11/02/2018 12:45,3.02,4.38,0.0,0.0014,71.38,0.0,45900,Weekend,Sunday,Light,Conveyor System
11/02/2018 13:00,3.81,3.9,0.0,0.0018,74.09,0.0,46800,Weekend,Sunday,Light,Cooling Bed
11/02/2018 13:15,3.92,3.5,0.0,0.0019,64.13,0.0,47700,Weekend,Sunday,Light,Coil Winder
11/02/2018 13:30,3.11,4.91,0.0,0.0015,62.11,0.0,48600,Weekend,Sunday,Light,Coil Winder
11/02/2018 13:45,3.77,4.54,1.54,0.0018,100.0,90.7,49500,Weekend,Sunday,Light,Cooling Bed
11/02/2018 14:00,4.04,4.32,0.0,0.0019,69.03,0.0,50400,Weekend,Sunday,Light,Conveyor System
11/02/2018 14:15,3.85,3.95,0.0,0.0018,62.77,0.0,51300,Weekend,Sunday,Light,Coil Winder
11/02/2018 14:30,3.1,4.56,0.0,0.0015,64.09,0.0,52200,Weekend,Sunday,Light,Cooling Bed
11/02/2018 14:45,4.21,4.3,0.0,0.002,69.44,0.0,53100,Weekend,Sunday,Light,Inspection Station
11/02/2018 15:00,3.62,3.98,0.0,0.0017,73.88,0.0,54000,Weekend,Sunday,Light,Conveyor System
11/02/2018 15:15,3.83,3.32,0.0,0.0018,73.27,0.0,54900,Weekend,Sunday,Light,Coil Winder
11/02/2018 15:30,4.13,4.84,0.0,0.002,64.33,0.0,55800,Weekend,Sunday,Light,Cooling Bed
11/02/2018 15:45,3.21,4.72,0.0,0.0015,67.78,0.0,56700,Weekend,Sunday,Light,Inspection Station
11/02/2018 16:00,3.91,2.62,1.15,0.0019,100.0,87.18,57600,Weekend,Sunday,Light,Cooling Bed
11/02/2018 16:15,3.5,3.83,0.0,0.0017,65.41,0.0,58500,Weekend,Sunday,Light,Cooling Bed
11/02/2018 16:30,3.36,3.08,0.0,0.0016,60.1,0.0,59400,Weekend,Sunday,Light,Conveyor System
11/02/2018 16:45,3.84,2.51,0.0,0.0018,63.26,0.0,60300,Weekend,Sunday,Light,Cooling Bed
11/02/2018 17:00,4.19,4.13,0.0,0.002,73.92,0.0,61200,Weekend,Sunday,Light,Inspection Station
11/02/2018 17:15,4.31,2.6,0.0,0.002,63.48,0.0,62100,Weekend,Sunday,Light,Inspection Station
11/02/2018 17:30,3.75,4.96,0.0,0.0018,61.67,0.0,63000,Weekend,Sunday,Light,Coil Winder
11/02/2018 17:45,4.21,3.47,0.0,0.002,68.86,0.0,63900,Weekend,Sunday,Light,Inspection Station
11/02/2018 18:00,3.5,3.84,0.0,0.0017,71.15,0.0,64800,Weekend,Sunday,Light,Inspection Station
11/02/2018 18:15,3.55,3.1,2.29,0.0017,100.0,97.1,65700,Weekend,Sunday,Light,Conveyor System
11/02/2018 18:30,3.62,2.52,0.0,0.0017,72.45,0.0,66600,Weekend,Sunday,Light,Coil Winder
11/02/2018 18:45,3.64,4.86,0.0,0.0017,74.44,0.0,67500,Weekend,Sunday,Light,Inspection Station
11/02/2018 19:00,3.88,3.17,0.0,0.0018,64.19,0.0,68400,Weekend,Sunday,Light,Inspection Station
11/02/2018 19:15,4.23,4.44,0.0,0.002,72.39,0.0,69300,Weekend,Sunday,Light,Conveyor System
11/02/2018 19:30,3.91,3.67,0.0,0.0019,64.39,0.0,70200,Weekend,Sunday,Light,Conveyor System
11/02/2018 19:45,4.47,2.92,0.0,0.0021,66.32,0.0,71100,Weekend,Sunday,Light,Coil Winder
11/02/2018 20:00,3.37,4.87,0.0,0.0016,68.17,0.0,72000,Weekend,Sunday,Light,Coil Winder
11/02/2018 20:15,3.91,3.68,0.0,0.0019,72.52,0.0,72900,Weekend,Sunday,Light,Conveyor System
11/02/2018 20:30,3.7,3.59,0.0,0.0018,73.32,0.0,73800,Weekend,Sunday,Light,Cooling Bed
11/02/2018 20:45,3.13,2.58,0.0,0.0015,71.48,0.0,74700,Weekend,Sunday,Light,Inspection Station
11/02/2018 21:00,3.73,4.89,0.0,0.0018,62.75,0.0,75600,Weekend,Sunday,Light,Coil Winder
11/02/2018 21:15,3.27,3.28,1.37,0.0016,100.0,97.13,76500,Weekend,Sunday,Light,Inspection Station
11/02/2018 21:30,4.22,3.54,0.0,0.002,73.88,0.0,77400,Weekend,Sunday,Light,Coil Winder
11/02/2018 21:45,3.36,3.0,0.0,0.0016,61.02,0.0,78300,Weekend,Sunday,Light,Cooling Bed
11/02/2018 22:00,4.0,4.04,0.0,0.0019,60.02,0.0,79200,Weekend,Sunday,Light,Cooling Bed
11/02/2018 22:15,3.86,3.09,0.0,0.0018,74.73,0.0,80100,Weekend,Sunday,Light,Coil Winder
11/02/2018 22:30,3.07,3.11,0.0,0.0015,73.73,0.0,81000,Weekend,Sunday,Light,Cooling Bed
11/02/2018 22:45,4.47,3.45,0.0,0.0021,74.06,0.0,81900,Weekend,Sunday,Light,Coil Winder
11/02/2018 23:00,4.37,3.52,0.0,0.0021,68.5,0.0,82800,Weekend,Sunday,Light,Cooling Bed
11/02/2018 23:15,4.08,3.81,0.0,0.0019,62.88,0.0,83700,Weekend,Sunday,Light,Cooling Bed
11/02/2018 23:30,4.3,3.3,0.0,0.002,60.48,0.0,84600,Weekend,Sunday,Light,Coil Winder
11/02/2018 23:45,3.48,3.93,0.0,0.0017,70.99,0.0,85500,Weekend,Sunday,Light,Coil Winder
12/02/2018 00:00,3.02,4.28,0.0,0.0014,65.8,0.0,0,Weekday,Monday,Light,Cooling Bed
12/02/2018 00:15,3.18,3.64,2.49,0.0015,100.0,88.98,900,Weekday,Monday,Light,Inspection Station
12/02/2018 00:30,4.21,3.71,0.0,0.002,61.61,0.0,1800,Weekday,Monday,Light,Coil Winder
12/02/2018 00:45,3.3,4.89,0.0,0.0016,63.5,0.0,2700,Weekday,Monday,Light,Cooling Bed
12/02/2018 01:00,3.52,3.41,0.0,0.0017,61.35,0.0,3600,Weekday,Monday,Light,Conveyor System
12/02/2018 01:15,3.94,3.7,0.0,0.0019,67.72,0.0,4500,Weekday,Monday,Light,Inspection Station
12/02/2018 01:30,4.13,4.38,0.0,0.002,71.94,0.0,5400,Weekday,Monday,Light,Cooling Bed
12/02/2018 01:45,3.82,4.37,0.0,0.0018,61.99,0.0,6300,Weekday,Monday,Light,Cooling Bed
12/02/2018 02:00,4.24,3.15,0.0,0.002,68.7,0.0,7200,Weekday,Monday,Light,Cooling Bed
12/02/2018 02:15,4.01,4.22,0.0,0.0019,72.41,0.0,8100,Weekday,Monday,Light,Cooling Bed
12/02/2018 02:30,3.16,2.53,0.0,0.0015,63.99,0.0,9000,Weekday,Monday,Light,Cooling Bed
12/02/2018 02:45,3.48,4.78,0.0,0.0017,67.14,0.0,9900,Weekday,Monday,Light,Conveyor System
12/02/2018 03:00,3.48,3.32,0.0,0.0017,70.63,0.0,10800,Weekday,Monday,Light,Inspection Station
12/02/2018 03:15,3.4,4.98,0.0,0.0016,73.92,0.0,11700,Weekday,Monday,Light,Coil Winder
12/02/2018 03:30,4.08,2.74,0.0,0.0019,62.0,0.0,12600,Weekday,Monday,Light,Inspection Station
12/02/2018 03:45,3.29,3.1,0.0,0.0016,60.25,0.0,13500,Weekday,Monday,Light,Conveyor System
12/02/2018 04:00,4.31,4.22,0.0,0.002,68.04,0.0,14400,Weekday,Monday,Light,Conveyor System
12/02/2018 04:15,3.51,3.59,0.0,0.0017,60.72,0.0,15300,Weekday,Monday,Light,Coil Winder
12/02/2018 04:30,4.49,3.82,0.0,0.0021,62.0,0.0,16200,Weekday,Monday,Light,Conveyor System
12/02/2018 04:45,3.55,4.2,0.0,0.0017,72.47,0.0,17100,Weekday,Monday,Light,Cooling Bed
12/02/2018 05:00,3.96,3.24,0.0,0.0019,64.99,0.0,18000,Weekday,Monday,Light,Inspection Station
12/02/2018 05:15,4.09,3.7,0.0,0.0019,70.43,0.0,18900,Weekday,Monday,Light,Cooling Bed
12/02/2018 05:30,4.19,4.58,0.0,0.002,68.57,0.0,19800,Weekday,Monday,Light,Coil Winder
12/02/2018 05:45,3.03,4.94,0.0,0.0014,62.36,0.0,20700,Weekday,Monday,Light,Inspection Station
12/02/2018 06:00,3.23,2.76,0.0,0.0015,60.39,0.0,21600,Weekday,Monday,Light,Conveyor System
12/02/2018 06:15,3.99,3.87,0.0,0.0019,68.2,0.0,22500,Weekday,Monday,Light,Conveyor System
12/02/2018 06:30,4.45,3.52,0.0,0.0021,69.32,0.0,23400,Weekday,Monday,Light,Coil Winder
12/02/2018 06:45,3.93,3.51,0.0,0.0019,71.71,0.0,24300,Weekday,Monday,Light,Cooling Bed
12/02/2018 07:00,3.19,4.08,0.0,0.0015,66.4,0.0,25200,Weekday,Monday,Light,Inspection Station
12/02/2018 07:15,3.96,3.55,0.0,0.0019,62.36,0.0,26100,Weekday,Monday,Light,Inspection Station
12/02/2018 07:30,3.98,2.62,0.0,0.0019,66.16,0.0,27000,Weekday,Monday,Light,Conveyor System
12/02/2018 07:45,3.3,4.17,0.0,0.0016,62.69,0.0,27900,Weekday,Monday,Light,Coil Winder
12/02/2018 08:00,3.85,3.09,0.0,0.0018,64.78,0.0,28800,Weekday,Monday,Light,Coil Winder
12/02/2018 08:15,3.12,4.47,0.0,0.0015,60.74,0.0,29700,Weekday,Monday,Light,Inspection Station
12/02/2018 08:30,3.32,2.6,0.0,0.0016,61.29,0.0,30600,Weekday,Monday,Light,Coil Winder
12/02/2018 08:45,4.04,3.65,0.0,0.0019,64.96,0.0,31500,Weekday,Monday,Light,Conveyor System
12/02/2018 09:00,3.75,3.5,0.0,0.0018,67.51,0.0,32400,Weekday,Monday,Light,Coil Winder
12/02/2018 09:15,4.16,3.5,0.0,0.002,65.51,0.0,33300,Weekday,Monday,Light,Conveyor System
12/02/2018 09:30,3.8,3.93,0.0,0.0018,63.95,0.0,34200,Weekday,Monday,Light,Conveyor System
12/02/2018 09:45,3.44,2.67,0.0,0.0016,68.32,0.0,35100,Weekday,Monday,Light,Coil Winder
12/02/2018 10:00,3.25,2.82,1.05,0.0015,100.0,85.61,36000,Weekday,Monday,Light,Conveyor System
12/02/2018 10:15,3.33,3.57,0.0,0.0016,66.19,0.0,36900,Weekday,Monday,Light,Conveyor System
12/02/2018 10:30,3.56,4.37,0.0,0.0017,65.65,0.0,37800,Weekday,Monday,Light,Cooling Bed
12/02/2018 10:45,3.83,4.48,0.0,0.0018,70.28,0.0,38700,Weekday,Monday,Light,Inspection Station
12/02/2018 11:00,4.0,2.93,0.0,0.0019,62.61,0.0,39600,Weekday,Monday,Light,Conveyor System
12/02/2018 11:15,3.33,3.07,0.0,0.0016,65.28,0.0,40500,Weekday,Monday,Light,Conveyor System
12/02/2018 11:30,3.84,2.81,0.0,0.0018,68.79,0.0,41400,Weekday,Monday,Light,Cooling Bed
12/02/2018 11:45,3.37,3.73,0.0,0.0016,69.75,0.0,42300,Weekday,Monday,Light,Coil Winder
12/02/2018 12:00,4.38,4.45,0.0,0.0021,60.02,0.0,43200,Weekday,Monday,Light,Inspection Station
12/02/2018 12:15,3.43,3.0,2.49,0.0016,100.0,98.96,44100,Weekday,Monday,Light,Inspection Station
12/02/2018 12:30,4.3,4.91,0.0,0.002,63.67,0.0,45000,Weekday,Monday,Light,Cooling Bed
12/02/2018 12:45,4.22,3.26,0.0,0.002,68.92,0.0,45900,Weekday,Monday,Light,Cooling Bed
12/02/2018 13:00,3.16,2.61,1.4,0.0015,100.0,90.84,46800,Weekday,Monday,Light,Coil Winder
12/02/2018 13:15,3.6,4.34,0.78,0.0017,100.0,98.22,47700,Weekday,Monday,Light,Conveyor System
12/02/2018 13:30,3.33,3.74,0.0,0.0016,66.84,0.0,48600,Weekday,Monday,Light,Conveyor System
12/02/2018 13:45,4.16,2.8,0.0,0.002,74.63,0.0,49500,Weekday,Monday,Light,Conveyor System
12/02/2018 14:00,3.51,4.3,0.0,0.0017,65.79,0.0,50400,Weekday,Monday,Light,Conveyor System
12/02/2018 14:15,3.52,3.96,0.0,0.0017,74.59,0.0,51300,Weekday,Monday,Light,Conveyor System
12/02/2018 14:30,3.19,3.03,0.0,0.0015,74.4,0.0,52200,Weekday,Monday,Light,Coil Winder
12/02/2018 14:45,3.33,2.76,0.0,0.0016,68.17,0.0,53100,Weekday,Monday,Light,Inspection Station
12/02/2018 15:00,4.12,3.1,0.0,0.002,63.93,0.0,54000,Weekday,Monday,Light,Inspection Station
12/02/2018 15:15,4.17,3.91,0.98,0.002,100.0,99.1,54900,Weekday,Monday,Light,Conveyor System
12/02/2018 15:30,3.08,4.96,0.0,0.0015,62.15,0.0,55800,Weekday,Monday,Light,Coil Winder
12/02/2018 15:45,4.2,2.7,0.0,0.002,69.91,0.0,56700,Weekday,Monday,Light,Conveyor System
12/02/2018 16:00,4.39,4.4,0.0,0.0021,66.55,0.0,57600,Weekday,Monday,Light,Cooling Bed
